lon,lat
138.638618,36.607483
138.590048,36.614528
138.5816798,36.9884835
138.322324,36.8005161
138.4046221,36.7413505
138.1901619,36.8182909
138.2948649,36.689123
138.3877614,36.8815106
138.388223,36.8521479
139.782075,35.686245
