lon,lat
139.8371306,35.0376773
139.8948453,35.0341006
139.8371002,35.1279707
140.0770891,35.0638015
139.9752655,35.0087388
140.069545,35.198557
140.258616,35.254825
140.109646,35.4638588
139.9520926,34.9299008
139.8556137,35.1005082
139.8603645,35.0577165
140.3036799,35.352183
139.8773874,34.9062489
139.8216178,34.9398785
140.02057,35.042582
139.8439449,35.1430213
140.052479,35.359948
139.782075,35.686245
