lon,lat,route
139.782075,35.686245,1
140.0326363,36.7154994,2
140.1498715,36.7476018,3
140.0873784,36.8630177,4
140.157412,36.9540486,5
140.0137036,37.0415321,6
139.984479,37.000375,7
139.8993301,36.9557969,8
139.969139,36.899706,9
139.9216154,36.805614,10
139.7814069,36.7646574,11
139.686957,36.930014,12
139.6878876,36.72453076,13
139.8313127,36.633391,14
