lon,lat
138.3595655,36.3347839
138.2575884,36.2729409
138.4043068,36.2575102
138.205586,36.407122
138.3738973,36.3557148
138.140884,36.372865
138.1403249,36.2306352
138.440822,36.236692
138.331675,36.276288
139.782075,35.686245
