lon,lat
140.4037633,36.0963942
140.5892448,35.9461322
140.1067486,35.7584154
140.0232539,35.8577705
140.4752846,35.7312831
140.4699424,35.805852
140.5015935,35.6017957
140.2066599,35.4573078
140.505908,35.896313
140.4100301,35.6950636
140.3797,35.90023
140.675557,35.71785572
140.3836754,35.5772141
139.9194133,35.7488419
139.782075,35.686245
