lon,lat
139.136429,36.4590603
138.9528062,36.5481138
139.1073011,36.6870421
138.96767,36.7645152
139.1200313,36.6616976
139.2719912,36.491184
139.0163627,36.5151403
138.9812566,36.6976003
139.3728487,36.5525594
138.9083498,36.69608
138.8297562,36.6089289
139.035164,36.4413405
139.1284555,36.4236952
139.0689353,36.612775
139.0942386,36.4693828
138.6842731,36.5475134
138.9542567,36.6224975
138.7931396,36.4245108
138.73569,36.57048
139.225238,36.773231
139.782075,35.686245
